"","cve_entidad","desc_entidad","cve_municipio","desc_municipio","id_indicador","indicador","X2015","X2020"
"2117","29","Tlaxcala","055","San Lucas Tecopilco",6207019011,"Porcentaje de la población de 12 años y más soltera",33.821138,32.0325203252033
"2118","29","Tlaxcala","056","Santa Ana Nopalucan",6207019011,"Porcentaje de la población de 12 años y más soltera",31.824212,32.0802803440586
"2119","29","Tlaxcala","057","Santa Apolonia Teacalco",6207019011,"Porcentaje de la población de 12 años y más soltera",33.907727,33.3785617367707
"2120","29","Tlaxcala","058","Santa Catarina Ayometla",6207019011,"Porcentaje de la población de 12 años y más soltera",33.56302,32.7572559366755
"2121","29","Tlaxcala","059","Santa Cruz Quilehtla",6207019011,"Porcentaje de la población de 12 años y más soltera",31.131544,32.2233434241507
"2122","29","Tlaxcala","060","Santa Isabel Xiloxoxtla",6207019011,"Porcentaje de la población de 12 años y más soltera",35.554385,36.8760064412238
"2123","30","Veracruz de Ignacio de la Llave","0","Estatal",6207019011,"Porcentaje de la población de 12 años y más soltera",32.610125,31.9818974913186
"2124","30","Veracruz de Ignacio de la Llave","001","Acajete",6207019011,"Porcentaje de la población de 12 años y más soltera",32.940826,31.9682959048877
"2125","30","Veracruz de Ignacio de la Llave","002","Acatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",35.440457,32.6553672316384
"2126","30","Veracruz de Ignacio de la Llave","003","Acayucan",6207019011,"Porcentaje de la población de 12 años y más soltera",31.449614,30.9629470386806
"2127","30","Veracruz de Ignacio de la Llave","004","Actopan",6207019011,"Porcentaje de la población de 12 años y más soltera",28.094704,27.3344893260184
"2128","30","Veracruz de Ignacio de la Llave","005","Acula",6207019011,"Porcentaje de la población de 12 años y más soltera",26.762556,26.8151241011366
"2129","30","Veracruz de Ignacio de la Llave","006","Acultzingo",6207019011,"Porcentaje de la población de 12 años y más soltera",33.253153,31.5117670522537
"2130","30","Veracruz de Ignacio de la Llave","007","Camarón de Tejeda",6207019011,"Porcentaje de la población de 12 años y más soltera",30.219569,28.6496694995279
"2131","30","Veracruz de Ignacio de la Llave","008","Alpatláhuac",6207019011,"Porcentaje de la población de 12 años y más soltera",39.162162,32.3004201680672
"2132","30","Veracruz de Ignacio de la Llave","009","Alto Lucero de Gutiérrez Barrios",6207019011,"Porcentaje de la población de 12 años y más soltera",30.680252,29.1748275568424
"2133","30","Veracruz de Ignacio de la Llave","010","Altotonga",6207019011,"Porcentaje de la población de 12 años y más soltera",33.312847,32.4317025033759
"2134","30","Veracruz de Ignacio de la Llave","011","Alvarado",6207019011,"Porcentaje de la población de 12 años y más soltera",31.636347,32.7378971884878
"2135","30","Veracruz de Ignacio de la Llave","012","Amatitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",29.261705,25.9483149463503
"2136","30","Veracruz de Ignacio de la Llave","013","Naranjos Amatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",33.278447,31.6329760774205
"2137","30","Veracruz de Ignacio de la Llave","014","Amatlán de los Reyes",6207019011,"Porcentaje de la población de 12 años y más soltera",32.927338,33.9597490852065
"2138","30","Veracruz de Ignacio de la Llave","015","Angel R. Cabada",6207019011,"Porcentaje de la población de 12 años y más soltera",29.561742,26.0404069147044
"2139","30","Veracruz de Ignacio de la Llave","016","La Antigua",6207019011,"Porcentaje de la población de 12 años y más soltera",31.748516,32.2651190175793
"2140","30","Veracruz de Ignacio de la Llave","017","Apazapan",6207019011,"Porcentaje de la población de 12 años y más soltera",29.090909,30.5605786618445
"2141","30","Veracruz de Ignacio de la Llave","018","Aquila",6207019011,"Porcentaje de la población de 12 años y más soltera",29.112082,30.0070771408351
"2142","30","Veracruz de Ignacio de la Llave","019","Astacinga",6207019011,"Porcentaje de la población de 12 años y más soltera",33.479212,30.6881587104774
"2143","30","Veracruz de Ignacio de la Llave","020","Atlahuilco",6207019011,"Porcentaje de la población de 12 años y más soltera",34.623065,31.1685315491983
"2144","30","Veracruz de Ignacio de la Llave","021","Atoyac",6207019011,"Porcentaje de la población de 12 años y más soltera",31.884745,31.2789230122003
"2145","30","Veracruz de Ignacio de la Llave","022","Atzacan",6207019011,"Porcentaje de la población de 12 años y más soltera",34.103466,33.3238409841668
"2146","30","Veracruz de Ignacio de la Llave","023","Atzalan",6207019011,"Porcentaje de la población de 12 años y más soltera",32.725344,29.7891818372044
"2147","30","Veracruz de Ignacio de la Llave","024","Tlaltetela",6207019011,"Porcentaje de la población de 12 años y más soltera",33.578121,32.8619687328148
"2148","30","Veracruz de Ignacio de la Llave","025","Ayahualulco",6207019011,"Porcentaje de la población de 12 años y más soltera",31.710755,29.5300625549294
"2149","30","Veracruz de Ignacio de la Llave","026","Banderilla",6207019011,"Porcentaje de la población de 12 años y más soltera",34.165824,35.0063742386326
"2150","30","Veracruz de Ignacio de la Llave","027","Benito Juárez",6207019011,"Porcentaje de la población de 12 años y más soltera",32.962855,30.4775934253373
"2151","30","Veracruz de Ignacio de la Llave","028","Boca del Río",6207019011,"Porcentaje de la población de 12 años y más soltera",35.709946,34.5480979308572
"2152","30","Veracruz de Ignacio de la Llave","029","Calcahualco",6207019011,"Porcentaje de la población de 12 años y más soltera",37.700714,34.6753643869126
"2153","30","Veracruz de Ignacio de la Llave","030","Camerino Z. Mendoza",6207019011,"Porcentaje de la población de 12 años y más soltera",34.962629,34.1042316777975
"2154","30","Veracruz de Ignacio de la Llave","031","Carrillo Puerto",6207019011,"Porcentaje de la población de 12 años y más soltera",30.277608,28.5548184118733
"2155","30","Veracruz de Ignacio de la Llave","032","Catemaco",6207019011,"Porcentaje de la población de 12 años y más soltera",30.185397,29.4364431710624
"2156","30","Veracruz de Ignacio de la Llave","033","Cazones de Herrera",6207019011,"Porcentaje de la población de 12 años y más soltera",29.901406,27.9987439815784
"2157","30","Veracruz de Ignacio de la Llave","034","Cerro Azul",6207019011,"Porcentaje de la población de 12 años y más soltera",32.350634,33.0233678631655
"2158","30","Veracruz de Ignacio de la Llave","035","Citlaltépetl",6207019011,"Porcentaje de la población de 12 años y más soltera",34.28361,31.3511050353156
"2159","30","Veracruz de Ignacio de la Llave","036","Coacoatzintla",6207019011,"Porcentaje de la población de 12 años y más soltera",32.876358,32.2822465492623
"2160","30","Veracruz de Ignacio de la Llave","037","Coahuitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",33.465566,30.7904114026563
"2161","30","Veracruz de Ignacio de la Llave","038","Coatepec",6207019011,"Porcentaje de la población de 12 años y más soltera",33.327471,34.7446786737618
"2162","30","Veracruz de Ignacio de la Llave","039","Coatzacoalcos",6207019011,"Porcentaje de la población de 12 años y más soltera",31.433484,31.5983107698209
"2163","30","Veracruz de Ignacio de la Llave","040","Coatzintla",6207019011,"Porcentaje de la población de 12 años y más soltera",32.432136,32.0225978567906
"2164","30","Veracruz de Ignacio de la Llave","041","Coetzala",6207019011,"Porcentaje de la población de 12 años y más soltera",40.264216,34.9021681649921
"2165","30","Veracruz de Ignacio de la Llave","042","Colipa",6207019011,"Porcentaje de la población de 12 años y más soltera",31.578947,28.2594452937323
"2166","30","Veracruz de Ignacio de la Llave","043","Comapa",6207019011,"Porcentaje de la población de 12 años y más soltera",34.992294,31.4774193548387
"2167","30","Veracruz de Ignacio de la Llave","044","Córdoba",6207019011,"Porcentaje de la población de 12 años y más soltera",34.554444,34.7183296382835
"2168","30","Veracruz de Ignacio de la Llave","045","Cosamaloapan de Carpio",6207019011,"Porcentaje de la población de 12 años y más soltera",31.272203,30.3613399231192
"2169","30","Veracruz de Ignacio de la Llave","046","Cosautlán de Carvajal",6207019011,"Porcentaje de la población de 12 años y más soltera",33.137715,32.695288282703
"2170","30","Veracruz de Ignacio de la Llave","047","Coscomatepec",6207019011,"Porcentaje de la población de 12 años y más soltera",35.423951,32.506107166503
"2171","30","Veracruz de Ignacio de la Llave","048","Cosoleacaque",6207019011,"Porcentaje de la población de 12 años y más soltera",30.243931,30.4746084034875
"2172","30","Veracruz de Ignacio de la Llave","049","Cotaxtla",6207019011,"Porcentaje de la población de 12 años y más soltera",29.003559,28.252954685487
"2173","30","Veracruz de Ignacio de la Llave","050","Coxquihui",6207019011,"Porcentaje de la población de 12 años y más soltera",34.49223,33.1538522448333
"2174","30","Veracruz de Ignacio de la Llave","051","Coyutla",6207019011,"Porcentaje de la población de 12 años y más soltera",31.307167,29.8276152507159
"2175","30","Veracruz de Ignacio de la Llave","052","Cuichapa",6207019011,"Porcentaje de la población de 12 años y más soltera",34.676997,33.6172024696615
"2176","30","Veracruz de Ignacio de la Llave","053","Cuitláhuac",6207019011,"Porcentaje de la población de 12 años y más soltera",33.575807,33.0757062146893
"2177","30","Veracruz de Ignacio de la Llave","054","Chacaltianguis",6207019011,"Porcentaje de la población de 12 años y más soltera",26.323472,25.7101086048454
"2178","30","Veracruz de Ignacio de la Llave","055","Chalma",6207019011,"Porcentaje de la población de 12 años y más soltera",29.561049,28.4282798292819
"2179","30","Veracruz de Ignacio de la Llave","056","Chiconamel",6207019011,"Porcentaje de la población de 12 años y más soltera",32.87644,30.5015552099533
"2180","30","Veracruz de Ignacio de la Llave","057","Chiconquiaco",6207019011,"Porcentaje de la población de 12 años y más soltera",35.974866,32.1230651633862
"2181","30","Veracruz de Ignacio de la Llave","058","Chicontepec",6207019011,"Porcentaje de la población de 12 años y más soltera",30.072472,26.293522770978
"2182","30","Veracruz de Ignacio de la Llave","059","Chinameca",6207019011,"Porcentaje de la población de 12 años y más soltera",28.599086,28.5501817781205
"2183","30","Veracruz de Ignacio de la Llave","060","Chinampa de Gorostiza",6207019011,"Porcentaje de la población de 12 años y más soltera",32.065674,30.1284034653465
"2184","30","Veracruz de Ignacio de la Llave","061","Las Choapas",6207019011,"Porcentaje de la población de 12 años y más soltera",32.819118,31.6288003151881
"2185","30","Veracruz de Ignacio de la Llave","062","Chocamán",6207019011,"Porcentaje de la población de 12 años y más soltera",32.849546,31.0011763977463
"2186","30","Veracruz de Ignacio de la Llave","063","Chontla",6207019011,"Porcentaje de la población de 12 años y más soltera",31.40503,27.5549450549451
"2187","30","Veracruz de Ignacio de la Llave","064","Chumatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",33.141892,29.568
"2188","30","Veracruz de Ignacio de la Llave","065","Emiliano Zapata",6207019011,"Porcentaje de la población de 12 años y más soltera",31.888314,33.5264641403069
"2189","30","Veracruz de Ignacio de la Llave","066","Espinal",6207019011,"Porcentaje de la población de 12 años y más soltera",32.353635,30.4545885925785
"2190","30","Veracruz de Ignacio de la Llave","067","Filomeno Mata",6207019011,"Porcentaje de la población de 12 años y más soltera",37.318281,36.9260440620132
"2191","30","Veracruz de Ignacio de la Llave","068","Fortín",6207019011,"Porcentaje de la población de 12 años y más soltera",33.483606,34.8333547098595
"2192","30","Veracruz de Ignacio de la Llave","069","Gutiérrez Zamora",6207019011,"Porcentaje de la población de 12 años y más soltera",32.629974,31.1260605452081
"2193","30","Veracruz de Ignacio de la Llave","070","Hidalgotitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",31.481238,27.7517064846416
"2194","30","Veracruz de Ignacio de la Llave","071","Huatusco",6207019011,"Porcentaje de la población de 12 años y más soltera",37.223587,35.811168243086
"2195","30","Veracruz de Ignacio de la Llave","072","Huayacocotla",6207019011,"Porcentaje de la población de 12 años y más soltera",31.531644,30.6902929419486
"2196","30","Veracruz de Ignacio de la Llave","073","Hueyapan de Ocampo",6207019011,"Porcentaje de la población de 12 años y más soltera",28.339697,27.7233689920145
"2197","30","Veracruz de Ignacio de la Llave","074","Huiloapan de Cuauhtémoc",6207019011,"Porcentaje de la población de 12 años y más soltera",33.224644,33.1251055208509
"2198","30","Veracruz de Ignacio de la Llave","075","Ignacio de la Llave",6207019011,"Porcentaje de la población de 12 años y más soltera",32.518017,31.9205690574985
"2199","30","Veracruz de Ignacio de la Llave","076","Ilamatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",29.998997,28.7486462538151
"2200","30","Veracruz de Ignacio de la Llave","077","Isla",6207019011,"Porcentaje de la población de 12 años y más soltera",28.822003,28.9051522248244
"2201","30","Veracruz de Ignacio de la Llave","078","Ixcatepec",6207019011,"Porcentaje de la población de 12 años y más soltera",30.433988,26.6686384698807
"2202","30","Veracruz de Ignacio de la Llave","079","Ixhuacán de los Reyes",6207019011,"Porcentaje de la población de 12 años y más soltera",32.672927,30.7119963369963
"2203","30","Veracruz de Ignacio de la Llave","080","Ixhuatlán del Café",6207019011,"Porcentaje de la población de 12 años y más soltera",36.268368,31.6479820627803
"2204","30","Veracruz de Ignacio de la Llave","081","Ixhuatlancillo",6207019011,"Porcentaje de la población de 12 años y más soltera",32.442946,33.4003288872647
"2205","30","Veracruz de Ignacio de la Llave","082","Ixhuatlán del Sureste",6207019011,"Porcentaje de la población de 12 años y más soltera",32.276429,29.2988578680203
"2206","30","Veracruz de Ignacio de la Llave","083","Ixhuatlán de Madero",6207019011,"Porcentaje de la población de 12 años y más soltera",30.956037,27.487385489639
"2207","30","Veracruz de Ignacio de la Llave","084","Ixmatlahuacan",6207019011,"Porcentaje de la población de 12 años y más soltera",29.433078,28.0205655526992
"2208","30","Veracruz de Ignacio de la Llave","085","Ixtaczoquitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",32.035379,32.3062245803137
"2209","30","Veracruz de Ignacio de la Llave","086","Jalacingo",6207019011,"Porcentaje de la población de 12 años y más soltera",34.255219,32.1905093398306
"2210","30","Veracruz de Ignacio de la Llave","087","Xalapa",6207019011,"Porcentaje de la población de 12 años y más soltera",36.591034,37.9556033376907
"2211","30","Veracruz de Ignacio de la Llave","088","Jalcomulco",6207019011,"Porcentaje de la población de 12 años y más soltera",26.941748,26.5742481203008
"2212","30","Veracruz de Ignacio de la Llave","089","Jáltipan",6207019011,"Porcentaje de la población de 12 años y más soltera",33.45817,31.2280040221217
"2213","30","Veracruz de Ignacio de la Llave","090","Jamapa",6207019011,"Porcentaje de la población de 12 años y más soltera",28.414821,29.8063087991146
"2214","30","Veracruz de Ignacio de la Llave","091","Jesús Carranza",6207019011,"Porcentaje de la población de 12 años y más soltera",32.673662,28.5941259249172
"2215","30","Veracruz de Ignacio de la Llave","092","Xico",6207019011,"Porcentaje de la población de 12 años y más soltera",32.068919,30.1459183996455
"2216","30","Veracruz de Ignacio de la Llave","093","Jilotepec",6207019011,"Porcentaje de la población de 12 años y más soltera",30.563617,32.9405661775604
"2217","30","Veracruz de Ignacio de la Llave","094","Juan Rodríguez Clara",6207019011,"Porcentaje de la población de 12 años y más soltera",29.298361,27.2667585844659
"2218","30","Veracruz de Ignacio de la Llave","095","Juchique de Ferrer",6207019011,"Porcentaje de la población de 12 años y más soltera",30.665503,28.7396064871985
"2219","30","Veracruz de Ignacio de la Llave","096","Landero y Coss",6207019011,"Porcentaje de la población de 12 años y más soltera",29.352069,25.9646302250804
"2220","30","Veracruz de Ignacio de la Llave","097","Lerdo de Tejada",6207019011,"Porcentaje de la población de 12 años y más soltera",28.623547,28.7674589561382
"2221","30","Veracruz de Ignacio de la Llave","098","Magdalena",6207019011,"Porcentaje de la población de 12 años y más soltera",35.473731,34.1305229023105
"2222","30","Veracruz de Ignacio de la Llave","099","Maltrata",6207019011,"Porcentaje de la población de 12 años y más soltera",33.135444,31.6042473812599
"2223","30","Veracruz de Ignacio de la Llave","100","Manlio Fabio Altamirano",6207019011,"Porcentaje de la población de 12 años y más soltera",29.080911,28.0389879299025
"2224","30","Veracruz de Ignacio de la Llave","101","Mariano Escobedo",6207019011,"Porcentaje de la población de 12 años y más soltera",36.053978,34.331021480035
"2225","30","Veracruz de Ignacio de la Llave","102","Martínez de la Torre",6207019011,"Porcentaje de la población de 12 años y más soltera",31.734242,32.1506437472747
"2226","30","Veracruz de Ignacio de la Llave","103","Mecatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",32.634458,31.9861067256078
"2227","30","Veracruz de Ignacio de la Llave","104","Mecayapan",6207019011,"Porcentaje de la población de 12 años y más soltera",29.09447,26.1785205725849
"2228","30","Veracruz de Ignacio de la Llave","105","Medellín",6207019011,"Porcentaje de la población de 12 años y más soltera",30.618242,31.0590007403814
"2229","30","Veracruz de Ignacio de la Llave","106","Miahuatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",31.276778,30.9931972789116
"2230","30","Veracruz de Ignacio de la Llave","107","Las Minas",6207019011,"Porcentaje de la población de 12 años y más soltera",37.662965,34.2093130474873
"2231","30","Veracruz de Ignacio de la Llave","108","Minatitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",33.246887,32.4397638423488
"2232","30","Veracruz de Ignacio de la Llave","109","Misantla",6207019011,"Porcentaje de la población de 12 años y más soltera",34.344442,32.0829034980775
"2233","30","Veracruz de Ignacio de la Llave","110","Mixtla de Altamirano",6207019011,"Porcentaje de la población de 12 años y más soltera",32.66845,32.0967023172906
"2234","30","Veracruz de Ignacio de la Llave","111","Moloacán",6207019011,"Porcentaje de la población de 12 años y más soltera",31.3174,29.4194240196078
"2235","30","Veracruz de Ignacio de la Llave","112","Naolinco",6207019011,"Porcentaje de la población de 12 años y más soltera",34.303834,32.0441391247904
"2236","30","Veracruz de Ignacio de la Llave","113","Naranjal",6207019011,"Porcentaje de la población de 12 años y más soltera",37.796175,36.2829403606103
"2237","30","Veracruz de Ignacio de la Llave","114","Nautla",6207019011,"Porcentaje de la población de 12 años y más soltera",31.358025,29.3497571953097
"2238","30","Veracruz de Ignacio de la Llave","115","Nogales",6207019011,"Porcentaje de la población de 12 años y más soltera",33.553681,33.9030578181333
"2239","30","Veracruz de Ignacio de la Llave","116","Oluta",6207019011,"Porcentaje de la población de 12 años y más soltera",31.113455,30.8150216800176
"2240","30","Veracruz de Ignacio de la Llave","117","Omealca",6207019011,"Porcentaje de la población de 12 años y más soltera",34.713628,32.7695896511505
"2241","30","Veracruz de Ignacio de la Llave","118","Orizaba",6207019011,"Porcentaje de la población de 12 años y más soltera",35.263078,35.6903230767752
"2242","30","Veracruz de Ignacio de la Llave","119","Otatitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",30.824053,28.6559964919974
"2243","30","Veracruz de Ignacio de la Llave","120","Oteapan",6207019011,"Porcentaje de la población de 12 años y más soltera",30.394142,29.2727053431432
"2244","30","Veracruz de Ignacio de la Llave","121","Ozuluama de Mascareñas",6207019011,"Porcentaje de la población de 12 años y más soltera",29.393584,28.2506864803747
"2245","30","Veracruz de Ignacio de la Llave","122","Pajapan",6207019011,"Porcentaje de la población de 12 años y más soltera",29.490952,25.996015936255
"2246","30","Veracruz de Ignacio de la Llave","123","Pánuco",6207019011,"Porcentaje de la población de 12 años y más soltera",30.845355,29.9303883937285
"2247","30","Veracruz de Ignacio de la Llave","124","Papantla",6207019011,"Porcentaje de la población de 12 años y más soltera",30.971533,30.0764970071413
"2248","30","Veracruz de Ignacio de la Llave","125","Paso del Macho",6207019011,"Porcentaje de la población de 12 años y más soltera",30.466124,29.8630783758263
"2249","30","Veracruz de Ignacio de la Llave","126","Paso de Ovejas",6207019011,"Porcentaje de la población de 12 años y más soltera",29.666716,29.5983544440836
"2250","30","Veracruz de Ignacio de la Llave","127","La Perla",6207019011,"Porcentaje de la población de 12 años y más soltera",38.43526,35.589832940453
"2251","30","Veracruz de Ignacio de la Llave","128","Perote",6207019011,"Porcentaje de la población de 12 años y más soltera",31.321694,31.8491126758185
"2252","30","Veracruz de Ignacio de la Llave","129","Platón Sánchez",6207019011,"Porcentaje de la población de 12 años y más soltera",31.009615,30.34641709736
"2253","30","Veracruz de Ignacio de la Llave","130","Playa Vicente",6207019011,"Porcentaje de la población de 12 años y más soltera",31.405899,29.71413670589
"2254","30","Veracruz de Ignacio de la Llave","131","Poza Rica de Hidalgo",6207019011,"Porcentaje de la población de 12 años y más soltera",33.007221,34.3227636510992
"2255","30","Veracruz de Ignacio de la Llave","132","Las Vigas de Ramírez",6207019011,"Porcentaje de la población de 12 años y más soltera",30.324586,30.7943558923439
"2256","30","Veracruz de Ignacio de la Llave","133","Pueblo Viejo",6207019011,"Porcentaje de la población de 12 años y más soltera",30.208103,30.7128927410618
"2257","30","Veracruz de Ignacio de la Llave","134","Puente Nacional",6207019011,"Porcentaje de la población de 12 años y más soltera",30.736074,29.2420814479638
"2258","30","Veracruz de Ignacio de la Llave","135","Rafael Delgado",6207019011,"Porcentaje de la población de 12 años y más soltera",37.358512,35.1476548928778
"2259","30","Veracruz de Ignacio de la Llave","136","Rafael Lucio",6207019011,"Porcentaje de la población de 12 años y más soltera",32.213537,32.7738785474519
"2260","30","Veracruz de Ignacio de la Llave","137","Los Reyes",6207019011,"Porcentaje de la población de 12 años y más soltera",37.485394,34.6874342243738
"2261","30","Veracruz de Ignacio de la Llave","138","Río Blanco",6207019011,"Porcentaje de la población de 12 años y más soltera",33.662128,35.5451052359924
"2262","30","Veracruz de Ignacio de la Llave","139","Saltabarranca",6207019011,"Porcentaje de la población de 12 años y más soltera",28.975058,26.8163024217366
"2263","30","Veracruz de Ignacio de la Llave","140","San Andrés Tenejapan",6207019011,"Porcentaje de la población de 12 años y más soltera",36.217211,33.4171907756813
"2264","30","Veracruz de Ignacio de la Llave","141","San Andrés Tuxtla",6207019011,"Porcentaje de la población de 12 años y más soltera",30.846831,27.7106753542569
"2265","30","Veracruz de Ignacio de la Llave","142","San Juan Evangelista",6207019011,"Porcentaje de la población de 12 años y más soltera",30.42117,28.5835095137421
"2266","30","Veracruz de Ignacio de la Llave","143","Santiago Tuxtla",6207019011,"Porcentaje de la población de 12 años y más soltera",29.155206,28.5615833566644
"2267","30","Veracruz de Ignacio de la Llave","144","Sayula de Alemán",6207019011,"Porcentaje de la población de 12 años y más soltera",33.137193,31.6658091581905
"2268","30","Veracruz de Ignacio de la Llave","145","Soconusco",6207019011,"Porcentaje de la población de 12 años y más soltera",30.640386,30.5041576148026
"2269","30","Veracruz de Ignacio de la Llave","146","Sochiapa",6207019011,"Porcentaje de la población de 12 años y más soltera",37.13034,36.0173738723689
"2270","30","Veracruz de Ignacio de la Llave","147","Soledad Atzompa",6207019011,"Porcentaje de la población de 12 años y más soltera",31.017445,28.8530265802993
"2271","30","Veracruz de Ignacio de la Llave","148","Soledad de Doblado",6207019011,"Porcentaje de la población de 12 años y más soltera",30.894345,28.4030899489373
"2272","30","Veracruz de Ignacio de la Llave","149","Soteapan",6207019011,"Porcentaje de la población de 12 años y más soltera",30.59622,28.8311180609851
"2273","30","Veracruz de Ignacio de la Llave","150","Tamalín",6207019011,"Porcentaje de la población de 12 años y más soltera",31.985216,28.4400760938491
"2274","30","Veracruz de Ignacio de la Llave","151","Tamiahua",6207019011,"Porcentaje de la población de 12 años y más soltera",30.899284,27.9497098646035
"2275","30","Veracruz de Ignacio de la Llave","152","Tampico Alto",6207019011,"Porcentaje de la población de 12 años y más soltera",29.072287,27.6511190127588
"2276","30","Veracruz de Ignacio de la Llave","153","Tancoco",6207019011,"Porcentaje de la población de 12 años y más soltera",30.363248,28.589527027027
"2277","30","Veracruz de Ignacio de la Llave","154","Tantima",6207019011,"Porcentaje de la población de 12 años y más soltera",33.640726,29.6772896350659
"2278","30","Veracruz de Ignacio de la Llave","155","Tantoyuca",6207019011,"Porcentaje de la población de 12 años y más soltera",35.336831,33.3277652138158
"2279","30","Veracruz de Ignacio de la Llave","156","Tatatila",6207019011,"Porcentaje de la población de 12 años y más soltera",38.825803,34.670551322277
"2280","30","Veracruz de Ignacio de la Llave","157","Castillo de Teayo",6207019011,"Porcentaje de la población de 12 años y más soltera",32.292701,27.8559474369305
"2281","30","Veracruz de Ignacio de la Llave","158","Tecolutla",6207019011,"Porcentaje de la población de 12 años y más soltera",29.062679,27.9197444599721
"2282","30","Veracruz de Ignacio de la Llave","159","Tehuipango",6207019011,"Porcentaje de la población de 12 años y más soltera",35.788006,34.5876510195311
"2283","30","Veracruz de Ignacio de la Llave","160","Álamo Temapache",6207019011,"Porcentaje de la población de 12 años y más soltera",30.79142,29.3717180166365
"2284","30","Veracruz de Ignacio de la Llave","161","Tempoal",6207019011,"Porcentaje de la población de 12 años y más soltera",30.833156,29.9530960258881
"2285","30","Veracruz de Ignacio de la Llave","162","Tenampa",6207019011,"Porcentaje de la población de 12 años y más soltera",33.224693,32.8529698149951
"2286","30","Veracruz de Ignacio de la Llave","163","Tenochtitlán",6207019011,"Porcentaje de la población de 12 años y más soltera",36.998972,34.3403046733798
"2287","30","Veracruz de Ignacio de la Llave","164","Teocelo",6207019011,"Porcentaje de la población de 12 años y más soltera",32.501526,32.6918903277147
"2288","30","Veracruz de Ignacio de la Llave","165","Tepatlaxco",6207019011,"Porcentaje de la población de 12 años y más soltera",37.094763,32.7800230946882
"2289","30","Veracruz de Ignacio de la Llave","166","Tepetlán",6207019011,"Porcentaje de la población de 12 años y más soltera",29.423868,28.3871808233455
"2290","30","Veracruz de Ignacio de la Llave","167","Tepetzintla",6207019011,"Porcentaje de la población de 12 años y más soltera",29.939249,26.4134582032605
"2291","30","Veracruz de Ignacio de la Llave","168","Tequila",6207019011,"Porcentaje de la población de 12 años y más soltera",36.135638,35.3483109746242
"2292","30","Veracruz de Ignacio de la Llave","169","José Azueta",6207019011,"Porcentaje de la población de 12 años y más soltera",30.562267,28.2051282051282
"2293","30","Veracruz de Ignacio de la Llave","170","Texcatepec",6207019011,"Porcentaje de la población de 12 años y más soltera",31.773952,26.6658237451005
"2294","30","Veracruz de Ignacio de la Llave","171","Texhuacán",6207019011,"Porcentaje de la población de 12 años y más soltera",35.154873,32.4540744229863
"2295","30","Veracruz de Ignacio de la Llave","172","Texistepec",6207019011,"Porcentaje de la población de 12 años y más soltera",30.959205,28.4284537910939
"2296","30","Veracruz de Ignacio de la Llave","173","Tezonapa",6207019011,"Porcentaje de la población de 12 años y más soltera",32.899915,30.9712645030712
"2297","30","Veracruz de Ignacio de la Llave","174","Tierra Blanca",6207019011,"Porcentaje de la población de 12 años y más soltera",30.054544,30.0827895700616
"2298","30","Veracruz de Ignacio de la Llave","175","Tihuatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",32.599797,31.8597211160756
"2299","30","Veracruz de Ignacio de la Llave","176","Tlacojalpan",6207019011,"Porcentaje de la población de 12 años y más soltera",29.086358,26.1474269819193
"2300","30","Veracruz de Ignacio de la Llave","177","Tlacolulan",6207019011,"Porcentaje de la población de 12 años y más soltera",33.949559,30.7216254086875
"2301","30","Veracruz de Ignacio de la Llave","178","Tlacotalpan",6207019011,"Porcentaje de la población de 12 años y más soltera",29.708152,28.6900958466454
"2302","30","Veracruz de Ignacio de la Llave","179","Tlacotepec de Mejía",6207019011,"Porcentaje de la población de 12 años y más soltera",33.255348,29.9496892571767
"2303","30","Veracruz de Ignacio de la Llave","180","Tlachichilco",6207019011,"Porcentaje de la población de 12 años y más soltera",29.822207,27.1009389671362
"2304","30","Veracruz de Ignacio de la Llave","181","Tlalixcoyan",6207019011,"Porcentaje de la población de 12 años y más soltera",32.927776,30.233761194995
"2305","30","Veracruz de Ignacio de la Llave","182","Tlalnelhuayocan",6207019011,"Porcentaje de la población de 12 años y más soltera",34.578591,34.4652944613986
"2306","30","Veracruz de Ignacio de la Llave","183","Tlapacoyan",6207019011,"Porcentaje de la población de 12 años y más soltera",33.559814,33.4462094159176
"2307","30","Veracruz de Ignacio de la Llave","184","Tlaquilpa",6207019011,"Porcentaje de la población de 12 años y más soltera",36.522359,32.1543408360129
"2308","30","Veracruz de Ignacio de la Llave","185","Tlilapan",6207019011,"Porcentaje de la población de 12 años y más soltera",35.624053,32.8796057263553
"2309","30","Veracruz de Ignacio de la Llave","186","Tomatlán",6207019011,"Porcentaje de la población de 12 años y más soltera",35.842229,32.4142684818197
"2310","30","Veracruz de Ignacio de la Llave","187","Tonayán",6207019011,"Porcentaje de la población de 12 años y más soltera",36.795181,31.2263521032718
